drug1,drug2,cell,Synergy_Smean
9.0,17.0,69.0,24.343023
17.0,10.0,38.0,45.50889
10.0,17.0,38.0,45.50889
17.0,10.0,38.0,39.05543
10.0,17.0,38.0,39.05543
17.0,10.0,39.0,22.492502
10.0,17.0,39.0,22.492502
17.0,10.0,40.0,22.7852
10.0,17.0,40.0,22.7852
17.0,10.0,40.0,3.1321604
10.0,17.0,40.0,3.1321604
17.0,10.0,41.0,17.99405
10.0,17.0,41.0,17.99405
17.0,10.0,41.0,13.140824
10.0,17.0,41.0,13.140824
17.0,10.0,42.0,22.73791
10.0,17.0,42.0,22.73791
17.0,10.0,42.0,7.428532
10.0,17.0,42.0,7.428532
17.0,10.0,43.0,-3.1149774
10.0,17.0,43.0,-3.1149774
17.0,10.0,43.0,6.2979684
10.0,17.0,43.0,6.2979684
17.0,10.0,44.0,24.924551
10.0,17.0,44.0,24.924551
17.0,10.0,44.0,-0.9685155
10.0,17.0,44.0,-0.9685155
17.0,10.0,45.0,35.361713
10.0,17.0,45.0,35.361713
17.0,10.0,45.0,21.75502
10.0,17.0,45.0,21.75502
17.0,10.0,46.0,23.43196
10.0,17.0,46.0,23.43196
17.0,10.0,47.0,37.29483
10.0,17.0,47.0,37.29483
17.0,10.0,47.0,33.690117
10.0,17.0,47.0,33.690117
17.0,10.0,48.0,6.0119324
10.0,17.0,48.0,6.0119324
17.0,10.0,49.0,23.81218
10.0,17.0,49.0,23.81218
17.0,10.0,49.0,24.922064
10.0,17.0,49.0,24.922064
17.0,10.0,50.0,14.469322
10.0,17.0,50.0,14.469322
17.0,10.0,51.0,-6.0350275
10.0,17.0,51.0,-6.0350275
17.0,10.0,52.0,23.488895
10.0,17.0,52.0,23.488895
17.0,10.0,52.0,18.583416
10.0,17.0,52.0,18.583416
17.0,10.0,53.0,22.659552
10.0,17.0,53.0,22.659552
17.0,10.0,53.0,6.6780944
10.0,17.0,53.0,6.6780944
17.0,10.0,54.0,11.312778
10.0,17.0,54.0,11.312778
17.0,10.0,54.0,1.4839531
10.0,17.0,54.0,1.4839531
17.0,10.0,55.0,15.838985
10.0,17.0,55.0,15.838985
17.0,10.0,56.0,-3.2934585
10.0,17.0,56.0,-3.2934585
17.0,10.0,57.0,8.147917
10.0,17.0,57.0,8.147917
17.0,10.0,58.0,12.992682
10.0,17.0,58.0,12.992682
17.0,10.0,59.0,55.356976
10.0,17.0,59.0,55.356976
17.0,10.0,59.0,24.186792
10.0,17.0,59.0,24.186792
17.0,10.0,60.0,15.794645
10.0,17.0,60.0,15.794645
17.0,10.0,61.0,10.281245
10.0,17.0,61.0,10.281245
17.0,10.0,62.0,26.344406
10.0,17.0,62.0,26.344406
17.0,10.0,63.0,24.439827
10.0,17.0,63.0,24.439827
17.0,10.0,64.0,31.18891
10.0,17.0,64.0,31.18891
17.0,10.0,65.0,15.589684
10.0,17.0,65.0,15.589684
17.0,10.0,65.0,18.356739
10.0,17.0,65.0,18.356739
17.0,10.0,66.0,12.9008255
10.0,17.0,66.0,12.9008255
17.0,10.0,67.0,14.30917
10.0,17.0,67.0,14.30917
17.0,10.0,68.0,34.74326
10.0,17.0,68.0,34.74326
17.0,10.0,69.0,21.156761
10.0,17.0,69.0,21.156761
17.0,11.0,38.0,-4.387179
11.0,17.0,38.0,-4.387179
17.0,11.0,39.0,-0.9952085
11.0,17.0,39.0,-0.9952085
17.0,11.0,40.0,6.1202655
11.0,17.0,40.0,6.1202655
17.0,11.0,41.0,6.8614726
11.0,17.0,41.0,6.8614726
17.0,11.0,42.0,6.505405
11.0,17.0,42.0,6.505405
17.0,11.0,43.0,0.9591453
11.0,17.0,43.0,0.9591453
17.0,11.0,44.0,-0.5964486
11.0,17.0,44.0,-0.5964486
17.0,11.0,45.0,1.8823384
11.0,17.0,45.0,1.8823384
17.0,11.0,46.0,-0.10733779
11.0,17.0,46.0,-0.10733779
17.0,11.0,47.0,9.13517
11.0,17.0,47.0,9.13517
17.0,11.0,48.0,-18.954863
11.0,17.0,48.0,-18.954863
17.0,11.0,49.0,5.029133
11.0,17.0,49.0,5.029133
17.0,11.0,50.0,0.50322455
11.0,17.0,50.0,0.50322455
17.0,11.0,51.0,-7.90167
11.0,17.0,51.0,-7.90167
17.0,11.0,52.0,-0.8240954
11.0,17.0,52.0,-0.8240954
17.0,11.0,53.0,10.769804
11.0,17.0,53.0,10.769804
17.0,11.0,54.0,-4.2577977
11.0,17.0,54.0,-4.2577977
17.0,11.0,55.0,3.2067938
11.0,17.0,55.0,3.2067938
17.0,11.0,56.0,9.272121
11.0,17.0,56.0,9.272121
17.0,11.0,57.0,-1.9971985
11.0,17.0,57.0,-1.9971985
17.0,11.0,58.0,13.573998
11.0,17.0,58.0,13.573998
17.0,11.0,59.0,-14.197568
11.0,17.0,59.0,-14.197568
17.0,11.0,60.0,-2.643643
11.0,17.0,60.0,-2.643643
17.0,11.0,61.0,-13.221587
11.0,17.0,61.0,-13.221587
17.0,11.0,62.0,0.651013
11.0,17.0,62.0,0.651013
17.0,11.0,63.0,-0.38344744
11.0,17.0,63.0,-0.38344744
17.0,11.0,64.0,6.1602464
11.0,17.0,64.0,6.1602464
17.0,11.0,65.0,5.569253
11.0,17.0,65.0,5.569253
17.0,11.0,66.0,-8.318538
11.0,17.0,66.0,-8.318538
17.0,11.0,67.0,17.594576
11.0,17.0,67.0,17.594576
17.0,11.0,68.0,6.2589445
11.0,17.0,68.0,6.2589445
17.0,11.0,69.0,7.668908
11.0,17.0,69.0,7.668908
17.0,12.0,38.0,-6.0717545
12.0,17.0,38.0,-6.0717545
17.0,12.0,39.0,0.6170724
12.0,17.0,39.0,0.6170724
17.0,12.0,40.0,12.00672
12.0,17.0,40.0,12.00672
17.0,12.0,41.0,6.192806
12.0,17.0,41.0,6.192806
17.0,12.0,42.0,6.5064144
12.0,17.0,42.0,6.5064144
17.0,12.0,43.0,-6.14896
12.0,17.0,43.0,-6.14896
17.0,12.0,44.0,3.4471323
12.0,17.0,44.0,3.4471323
17.0,12.0,45.0,11.43412
12.0,17.0,45.0,11.43412
17.0,12.0,46.0,-0.9895723
12.0,17.0,46.0,-0.9895723
17.0,12.0,47.0,7.778488
12.0,17.0,47.0,7.778488
17.0,12.0,48.0,-24.463144
12.0,17.0,48.0,-24.463144
17.0,12.0,49.0,1.2719159
12.0,17.0,49.0,1.2719159
17.0,12.0,50.0,0.7370066
12.0,17.0,50.0,0.7370066
17.0,12.0,51.0,2.629482
12.0,17.0,51.0,2.629482
17.0,12.0,52.0,-1.0162529
12.0,17.0,52.0,-1.0162529
17.0,12.0,53.0,-2.1565895
12.0,17.0,53.0,-2.1565895
17.0,12.0,54.0,-7.5210247
12.0,17.0,54.0,-7.5210247
17.0,12.0,55.0,-2.20813
12.0,17.0,55.0,-2.20813
17.0,12.0,56.0,-11.378354
12.0,17.0,56.0,-11.378354
17.0,12.0,57.0,4.767551
12.0,17.0,57.0,4.767551
17.0,12.0,58.0,1.4579005
12.0,17.0,58.0,1.4579005
17.0,12.0,59.0,4.714245
12.0,17.0,59.0,4.714245
17.0,12.0,60.0,4.8555775
12.0,17.0,60.0,4.8555775
17.0,12.0,61.0,-14.124514
12.0,17.0,61.0,-14.124514
17.0,12.0,62.0,2.9130423
12.0,17.0,62.0,2.9130423
17.0,12.0,63.0,-6.9955096
12.0,17.0,63.0,-6.9955096
17.0,12.0,64.0,4.7354193
12.0,17.0,64.0,4.7354193
17.0,12.0,65.0,12.268586
12.0,17.0,65.0,12.268586
17.0,12.0,66.0,-5.099103
12.0,17.0,66.0,-5.099103
17.0,12.0,67.0,5.5089808
12.0,17.0,67.0,5.5089808
17.0,12.0,68.0,4.90632
12.0,17.0,68.0,4.90632
17.0,12.0,69.0,-2.3368957
12.0,17.0,69.0,-2.3368957
17.0,13.0,38.0,39.694653
13.0,17.0,38.0,39.694653
17.0,13.0,39.0,20.37347
13.0,17.0,39.0,20.37347
17.0,13.0,40.0,30.140623
13.0,17.0,40.0,30.140623
17.0,13.0,41.0,24.122332
13.0,17.0,41.0,24.122332
17.0,13.0,42.0,18.508123
13.0,17.0,42.0,18.508123
17.0,13.0,43.0,21.234632
13.0,17.0,43.0,21.234632
17.0,13.0,44.0,35.486057
13.0,17.0,44.0,35.486057
17.0,13.0,45.0,21.904385
13.0,17.0,45.0,21.904385
17.0,13.0,46.0,35.0826
13.0,17.0,46.0,35.0826
17.0,13.0,47.0,27.900312
13.0,17.0,47.0,27.900312
17.0,13.0,48.0,11.211115
13.0,17.0,48.0,11.211115
17.0,13.0,49.0,21.185131
13.0,17.0,49.0,21.185131
17.0,13.0,50.0,16.763695
13.0,17.0,50.0,16.763695
17.0,13.0,51.0,15.381368
13.0,17.0,51.0,15.381368
17.0,13.0,52.0,22.689121
13.0,17.0,52.0,22.689121
17.0,13.0,53.0,31.07779
13.0,17.0,53.0,31.07779
17.0,13.0,54.0,30.991707
13.0,17.0,54.0,30.991707
17.0,13.0,55.0,19.16955
13.0,17.0,55.0,19.16955
17.0,13.0,56.0,15.956806
13.0,17.0,56.0,15.956806
17.0,13.0,57.0,24.221914
13.0,17.0,57.0,24.221914
17.0,13.0,58.0,27.824081
13.0,17.0,58.0,27.824081
17.0,13.0,59.0,29.031378
13.0,17.0,59.0,29.031378
17.0,13.0,60.0,19.37374
13.0,17.0,60.0,19.37374
17.0,13.0,61.0,20.177105
13.0,17.0,61.0,20.177105
17.0,13.0,62.0,27.138187
13.0,17.0,62.0,27.138187
17.0,13.0,63.0,22.256021
13.0,17.0,63.0,22.256021
17.0,13.0,64.0,37.921185
13.0,17.0,64.0,37.921185
17.0,13.0,65.0,18.072506
13.0,17.0,65.0,18.072506
17.0,13.0,66.0,7.029567
13.0,17.0,66.0,7.029567
17.0,13.0,67.0,35.210407
13.0,17.0,67.0,35.210407
17.0,13.0,68.0,37.777386
13.0,17.0,68.0,37.777386
17.0,13.0,69.0,18.123983
13.0,17.0,69.0,18.123983
17.0,14.0,38.0,26.422539
14.0,17.0,38.0,26.422539
17.0,14.0,39.0,14.481628
14.0,17.0,39.0,14.481628
17.0,14.0,40.0,29.508245
14.0,17.0,40.0,29.508245
17.0,14.0,41.0,17.509092
14.0,17.0,41.0,17.509092
17.0,14.0,42.0,10.321708
14.0,17.0,42.0,10.321708
17.0,14.0,43.0,0.8295136
14.0,17.0,43.0,0.8295136
17.0,14.0,44.0,5.7716265
14.0,17.0,44.0,5.7716265
17.0,14.0,45.0,19.274227
14.0,17.0,45.0,19.274227
17.0,14.0,46.0,8.404933
14.0,17.0,46.0,8.404933
17.0,14.0,47.0,14.518287
14.0,17.0,47.0,14.518287
17.0,14.0,48.0,-8.476897
14.0,17.0,48.0,-8.476897
17.0,14.0,49.0,3.4116993
14.0,17.0,49.0,3.4116993
17.0,14.0,50.0,7.1491914
14.0,17.0,50.0,7.1491914
17.0,14.0,51.0,-10.824868
14.0,17.0,51.0,-10.824868
17.0,14.0,52.0,1.5169455
14.0,17.0,52.0,1.5169455
17.0,14.0,53.0,-14.965048
14.0,17.0,53.0,-14.965048
17.0,14.0,54.0,-7.600825
14.0,17.0,54.0,-7.600825
17.0,14.0,55.0,8.746995
14.0,17.0,55.0,8.746995
17.0,14.0,56.0,8.410701
14.0,17.0,56.0,8.410701
17.0,14.0,57.0,0.9329094
14.0,17.0,57.0,0.9329094
17.0,14.0,58.0,4.993103
14.0,17.0,58.0,4.993103
17.0,14.0,59.0,18.859615
14.0,17.0,59.0,18.859615
17.0,14.0,60.0,0.26799518
14.0,17.0,60.0,0.26799518
17.0,14.0,61.0,-16.667519
14.0,17.0,61.0,-16.667519
17.0,14.0,62.0,10.248024
14.0,17.0,62.0,10.248024
17.0,14.0,63.0,-12.171373
14.0,17.0,63.0,-12.171373
17.0,14.0,64.0,-7.402816
14.0,17.0,64.0,-7.402816
17.0,14.0,65.0,10.50612
14.0,17.0,65.0,10.50612
17.0,14.0,66.0,-4.9687524
14.0,17.0,66.0,-4.9687524
17.0,14.0,67.0,13.085714
14.0,17.0,67.0,13.085714
17.0,14.0,68.0,18.842203
14.0,17.0,68.0,18.842203
17.0,14.0,69.0,12.005981
14.0,17.0,69.0,12.005981
17.0,20.0,38.0,-4.4276085
20.0,17.0,38.0,-4.4276085
17.0,20.0,39.0,-2.9918485
20.0,17.0,39.0,-2.9918485
17.0,20.0,40.0,-5.7538857
20.0,17.0,40.0,-5.7538857
17.0,20.0,41.0,0.16435526
20.0,17.0,41.0,0.16435526
17.0,20.0,42.0,3.190198
20.0,17.0,42.0,3.190198
17.0,20.0,43.0,-9.780902
20.0,17.0,43.0,-9.780902
17.0,20.0,44.0,-10.704247
20.0,17.0,44.0,-10.704247
17.0,20.0,45.0,-2.7614346
20.0,17.0,45.0,-2.7614346
17.0,20.0,46.0,-9.520073
20.0,17.0,46.0,-9.520073
17.0,20.0,47.0,-2.3814487
20.0,17.0,47.0,-2.3814487
17.0,20.0,48.0,-9.242942
20.0,17.0,48.0,-9.242942
17.0,20.0,49.0,-3.2214878
20.0,17.0,49.0,-3.2214878
17.0,20.0,50.0,-11.767185
20.0,17.0,50.0,-11.767185
17.0,20.0,51.0,-10.577278
20.0,17.0,51.0,-10.577278
17.0,20.0,52.0,-6.2087913
20.0,17.0,52.0,-6.2087913
17.0,20.0,53.0,-7.2594123
20.0,17.0,53.0,-7.2594123
17.0,20.0,54.0,-18.349104
20.0,17.0,54.0,-18.349104
17.0,20.0,55.0,-8.118597
20.0,17.0,55.0,-8.118597
17.0,20.0,56.0,1.8240651
20.0,17.0,56.0,1.8240651
17.0,20.0,57.0,-9.504167
20.0,17.0,57.0,-9.504167
17.0,20.0,58.0,-4.338032
20.0,17.0,58.0,-4.338032
17.0,20.0,59.0,-14.660352
20.0,17.0,59.0,-14.660352
17.0,20.0,60.0,-11.62245
20.0,17.0,60.0,-11.62245
17.0,20.0,61.0,-30.952368
20.0,17.0,61.0,-30.952368
17.0,20.0,62.0,-7.4456096
20.0,17.0,62.0,-7.4456096
17.0,20.0,63.0,-1.3074098
20.0,17.0,63.0,-1.3074098
17.0,20.0,64.0,4.639311
20.0,17.0,64.0,4.639311
17.0,20.0,65.0,-5.1122775
20.0,17.0,65.0,-5.1122775
17.0,20.0,66.0,-9.789146
20.0,17.0,66.0,-9.789146
17.0,20.0,67.0,4.8768053
20.0,17.0,67.0,4.8768053
17.0,20.0,68.0,-8.757807
20.0,17.0,68.0,-8.757807
17.0,20.0,69.0,-4.581336
20.0,17.0,69.0,-4.581336
17.0,15.0,38.0,16.766935
15.0,17.0,38.0,16.766935
17.0,15.0,39.0,26.975424
15.0,17.0,39.0,26.975424
17.0,15.0,40.0,22.885458
15.0,17.0,40.0,22.885458
17.0,15.0,41.0,20.145447
15.0,17.0,41.0,20.145447
17.0,15.0,42.0,11.351057
15.0,17.0,42.0,11.351057
17.0,15.0,43.0,17.238642
15.0,17.0,43.0,17.238642
17.0,15.0,44.0,29.246742
15.0,17.0,44.0,29.246742
17.0,15.0,45.0,33.46939
15.0,17.0,45.0,33.46939
17.0,15.0,46.0,5.8820386
15.0,17.0,46.0,5.8820386
17.0,15.0,47.0,14.014962
15.0,17.0,47.0,14.014962
17.0,15.0,48.0,-3.569954
15.0,17.0,48.0,-3.569954
17.0,15.0,49.0,7.441131
15.0,17.0,49.0,7.441131
17.0,15.0,50.0,13.624898
15.0,17.0,50.0,13.624898
17.0,15.0,51.0,14.451345
15.0,17.0,51.0,14.451345
17.0,15.0,52.0,1.0819567
15.0,17.0,52.0,1.0819567
17.0,15.0,53.0,15.4831915
15.0,17.0,53.0,15.4831915
17.0,15.0,54.0,11.671335
15.0,17.0,54.0,11.671335
17.0,15.0,55.0,10.333636
15.0,17.0,55.0,10.333636
17.0,15.0,56.0,18.314943
15.0,17.0,56.0,18.314943
17.0,15.0,57.0,1.7641952
15.0,17.0,57.0,1.7641952
17.0,15.0,58.0,16.120144
15.0,17.0,58.0,16.120144
17.0,15.0,59.0,20.413208
15.0,17.0,59.0,20.413208
17.0,15.0,60.0,27.813625
15.0,17.0,60.0,27.813625
17.0,15.0,61.0,-4.1697197
15.0,17.0,61.0,-4.1697197
17.0,15.0,62.0,11.767637
15.0,17.0,62.0,11.767637
17.0,15.0,63.0,12.587556
15.0,17.0,63.0,12.587556
17.0,15.0,64.0,18.651188
15.0,17.0,64.0,18.651188
17.0,15.0,65.0,7.1699967
15.0,17.0,65.0,7.1699967
17.0,15.0,66.0,4.380557
15.0,17.0,66.0,4.380557
17.0,15.0,67.0,22.51886
15.0,17.0,67.0,22.51886
17.0,15.0,68.0,4.886562
15.0,17.0,68.0,4.886562
17.0,15.0,69.0,18.996716
15.0,17.0,69.0,18.996716
17.0,21.0,38.0,-5.5737185
21.0,17.0,38.0,-5.5737185
17.0,21.0,39.0,4.850148
21.0,17.0,39.0,4.850148
17.0,21.0,40.0,15.067426
21.0,17.0,40.0,15.067426
17.0,21.0,41.0,-0.4973874
21.0,17.0,41.0,-0.4973874
17.0,21.0,42.0,11.0122
21.0,17.0,42.0,11.0122
17.0,21.0,43.0,13.864015
21.0,17.0,43.0,13.864015
17.0,21.0,44.0,10.179744
21.0,17.0,44.0,10.179744
17.0,21.0,45.0,7.0956573
21.0,17.0,45.0,7.0956573
17.0,21.0,46.0,8.511313
21.0,17.0,46.0,8.511313
17.0,21.0,47.0,-2.130164
21.0,17.0,47.0,-2.130164
17.0,21.0,48.0,-1.6662948
21.0,17.0,48.0,-1.6662948
17.0,21.0,49.0,2.2560472
21.0,17.0,49.0,2.2560472
17.0,21.0,50.0,0.2120827
21.0,17.0,50.0,0.2120827
17.0,21.0,51.0,5.746204
21.0,17.0,51.0,5.746204
17.0,21.0,52.0,16.090366
21.0,17.0,52.0,16.090366
17.0,21.0,53.0,3.8301296
21.0,17.0,53.0,3.8301296
17.0,21.0,54.0,7.3444624
21.0,17.0,54.0,7.3444624
17.0,21.0,55.0,2.3000407
21.0,17.0,55.0,2.3000407
17.0,21.0,56.0,5.866392
21.0,17.0,56.0,5.866392
17.0,21.0,57.0,-6.557606
21.0,17.0,57.0,-6.557606
17.0,21.0,58.0,6.467182
21.0,17.0,58.0,6.467182
17.0,21.0,59.0,-3.0377705
21.0,17.0,59.0,-3.0377705
17.0,21.0,60.0,6.4682813
21.0,17.0,60.0,6.4682813
17.0,21.0,61.0,11.682573
21.0,17.0,61.0,11.682573
17.0,21.0,62.0,2.968063
21.0,17.0,62.0,2.968063
17.0,21.0,63.0,18.584932
21.0,17.0,63.0,18.584932
17.0,21.0,64.0,1.9470295
21.0,17.0,64.0,1.9470295
17.0,21.0,65.0,-1.1749068
21.0,17.0,65.0,-1.1749068
17.0,21.0,66.0,1.1955463
21.0,17.0,66.0,1.1955463
17.0,21.0,67.0,10.604334
21.0,17.0,67.0,10.604334
17.0,21.0,68.0,9.308699
21.0,17.0,68.0,9.308699
17.0,21.0,69.0,18.633207
21.0,17.0,69.0,18.633207
17.0,16.0,38.0,-4.86111
16.0,17.0,38.0,-4.86111
17.0,16.0,39.0,-3.445953
16.0,17.0,39.0,-3.445953
17.0,16.0,40.0,4.204573
16.0,17.0,40.0,4.204573
17.0,16.0,41.0,3.5856848
16.0,17.0,41.0,3.5856848
17.0,16.0,42.0,-0.511372
16.0,17.0,42.0,-0.511372
17.0,16.0,43.0,-3.5741096
16.0,17.0,43.0,-3.5741096
17.0,16.0,44.0,2.983737
16.0,17.0,44.0,2.983737
17.0,16.0,45.0,2.1588404
16.0,17.0,45.0,2.1588404
17.0,16.0,46.0,1.8658946
16.0,17.0,46.0,1.8658946
17.0,16.0,47.0,-3.3937075
16.0,17.0,47.0,-3.3937075
17.0,16.0,48.0,-15.969974
16.0,17.0,48.0,-15.969974
17.0,16.0,49.0,-5.6816874
16.0,17.0,49.0,-5.6816874
17.0,16.0,50.0,-7.5071044
16.0,17.0,50.0,-7.5071044
17.0,16.0,51.0,-20.869873
16.0,17.0,51.0,-20.869873
17.0,16.0,52.0,-1.2026649
16.0,17.0,52.0,-1.2026649
17.0,16.0,53.0,-4.0136385
16.0,17.0,53.0,-4.0136385
17.0,16.0,54.0,-3.9497159
16.0,17.0,54.0,-3.9497159
17.0,16.0,55.0,-1.8121172
16.0,17.0,55.0,-1.8121172
17.0,16.0,56.0,0.6560864
16.0,17.0,56.0,0.6560864
17.0,16.0,57.0,1.1623024
16.0,17.0,57.0,1.1623024
17.0,16.0,58.0,-11.872876
16.0,17.0,58.0,-11.872876
17.0,16.0,59.0,-4.8206005
16.0,17.0,59.0,-4.8206005
17.0,16.0,60.0,-3.7888901
16.0,17.0,60.0,-3.7888901
17.0,16.0,61.0,-11.483959
16.0,17.0,61.0,-11.483959
17.0,16.0,62.0,5.523144
16.0,17.0,62.0,5.523144
17.0,16.0,63.0,-9.970091
16.0,17.0,63.0,-9.970091
17.0,16.0,64.0,-6.1106334
16.0,17.0,64.0,-6.1106334
17.0,16.0,65.0,-2.035418
16.0,17.0,65.0,-2.035418
17.0,16.0,66.0,-8.032003
16.0,17.0,66.0,-8.032003
17.0,16.0,67.0,6.1544447
16.0,17.0,67.0,6.1544447
17.0,16.0,68.0,3.8546116
16.0,17.0,68.0,3.8546116
17.0,16.0,69.0,-5.3333254
16.0,17.0,69.0,-5.3333254
17.0,18.0,38.0,3.0209212
18.0,17.0,38.0,3.0209212
17.0,18.0,39.0,15.381754
18.0,17.0,39.0,15.381754
17.0,18.0,40.0,7.894592
18.0,17.0,40.0,7.894592
17.0,18.0,41.0,26.703726
18.0,17.0,41.0,26.703726
17.0,18.0,42.0,15.941906
18.0,17.0,42.0,15.941906
17.0,18.0,43.0,-5.509028
18.0,17.0,43.0,-5.509028
17.0,18.0,44.0,-1.1732168
18.0,17.0,44.0,-1.1732168
17.0,18.0,45.0,18.160717
18.0,17.0,45.0,18.160717
17.0,18.0,46.0,-6.557316
18.0,17.0,46.0,-6.557316
17.0,18.0,47.0,10.318757
18.0,17.0,47.0,10.318757
17.0,18.0,48.0,-4.4269953
18.0,17.0,48.0,-4.4269953
17.0,18.0,49.0,7.4325747
18.0,17.0,49.0,7.4325747
17.0,18.0,50.0,6.612728
18.0,17.0,50.0,6.612728
17.0,18.0,51.0,12.728945
18.0,17.0,51.0,12.728945
17.0,18.0,52.0,-2.1867628
18.0,17.0,52.0,-2.1867628
17.0,18.0,53.0,4.6999726
18.0,17.0,53.0,4.6999726
17.0,18.0,54.0,-4.136448
18.0,17.0,54.0,-4.136448
17.0,18.0,55.0,12.8511305
18.0,17.0,55.0,12.8511305
17.0,18.0,56.0,-4.1649404
18.0,17.0,56.0,-4.1649404
17.0,18.0,57.0,0.024275916
18.0,17.0,57.0,0.024275916
17.0,18.0,58.0,6.128914
18.0,17.0,58.0,6.128914
17.0,18.0,59.0,10.0613985
18.0,17.0,59.0,10.0613985
17.0,18.0,60.0,5.912206
18.0,17.0,60.0,5.912206
17.0,18.0,61.0,-15.692542
18.0,17.0,61.0,-15.692542
17.0,18.0,62.0,18.788383
18.0,17.0,62.0,18.788383
17.0,18.0,63.0,20.647747
18.0,17.0,63.0,20.647747
17.0,18.0,64.0,11.199786
18.0,17.0,64.0,11.199786
17.0,18.0,65.0,16.45156
18.0,17.0,65.0,16.45156
17.0,18.0,66.0,-9.052458
18.0,17.0,66.0,-9.052458
17.0,18.0,67.0,0.43269056
18.0,17.0,67.0,0.43269056
17.0,18.0,68.0,11.308561
18.0,17.0,68.0,11.308561
17.0,18.0,69.0,18.068983
18.0,17.0,69.0,18.068983
17.0,22.0,38.0,-7.878076
22.0,17.0,38.0,-7.878076
17.0,22.0,39.0,2.1208673
22.0,17.0,39.0,2.1208673
17.0,22.0,40.0,-9.162108
22.0,17.0,40.0,-9.162108
17.0,22.0,41.0,12.741123
22.0,17.0,41.0,12.741123
17.0,22.0,42.0,5.9487305
22.0,17.0,42.0,5.9487305
17.0,22.0,43.0,2.1947021
22.0,17.0,43.0,2.1947021
17.0,22.0,44.0,-9.187216
22.0,17.0,44.0,-9.187216
17.0,22.0,45.0,-1.0899355
22.0,17.0,45.0,-1.0899355
17.0,22.0,46.0,-6.779263
22.0,17.0,46.0,-6.779263
17.0,22.0,47.0,-17.94488
22.0,17.0,47.0,-17.94488
17.0,22.0,48.0,-15.169561
22.0,17.0,48.0,-15.169561
17.0,22.0,49.0,-2.9779365
22.0,17.0,49.0,-2.9779365
17.0,22.0,50.0,-6.7700405
22.0,17.0,50.0,-6.7700405
17.0,22.0,51.0,-6.358478
22.0,17.0,51.0,-6.358478
17.0,22.0,52.0,9.334124
22.0,17.0,52.0,9.334124
17.0,22.0,53.0,1.2839082
22.0,17.0,53.0,1.2839082
17.0,22.0,54.0,-12.064798
22.0,17.0,54.0,-12.064798
17.0,22.0,55.0,-0.9329094
22.0,17.0,55.0,-0.9329094
17.0,22.0,56.0,-4.501417
22.0,17.0,56.0,-4.501417
17.0,22.0,57.0,-14.402642
22.0,17.0,57.0,-14.402642
17.0,22.0,58.0,-33.06806
22.0,17.0,58.0,-33.06806
17.0,22.0,59.0,-6.6201544
22.0,17.0,59.0,-6.6201544
17.0,22.0,60.0,-2.2474499
22.0,17.0,60.0,-2.2474499
17.0,22.0,61.0,-6.2367024
22.0,17.0,61.0,-6.2367024
17.0,22.0,62.0,6.92283
22.0,17.0,62.0,6.92283
17.0,22.0,63.0,-5.0059114
22.0,17.0,63.0,-5.0059114
17.0,22.0,64.0,-11.468618
22.0,17.0,64.0,-11.468618
17.0,22.0,65.0,5.236479
22.0,17.0,65.0,5.236479
17.0,22.0,66.0,-5.6805916
22.0,17.0,66.0,-5.6805916
17.0,22.0,67.0,-23.30032
22.0,17.0,67.0,-23.30032
17.0,22.0,68.0,-4.9681625
22.0,17.0,68.0,-4.9681625
17.0,22.0,69.0,6.6385374
22.0,17.0,69.0,6.6385374
18.0,0.0,38.0,41.18812
0.0,18.0,38.0,41.18812
18.0,0.0,39.0,54.41816
0.0,18.0,39.0,54.41816
18.0,0.0,40.0,30.29916
0.0,18.0,40.0,30.29916
18.0,0.0,41.0,29.947794
0.0,18.0,41.0,29.947794
18.0,0.0,42.0,7.781057
0.0,18.0,42.0,7.781057
18.0,0.0,43.0,7.7575502
0.0,18.0,43.0,7.7575502
18.0,0.0,44.0,9.360722
0.0,18.0,44.0,9.360722
18.0,0.0,45.0,17.000982
0.0,18.0,45.0,17.000982
18.0,0.0,46.0,-1.5151808
0.0,18.0,46.0,-1.5151808
18.0,0.0,47.0,5.968211
0.0,18.0,47.0,5.968211
18.0,0.0,48.0,37.166904
0.0,18.0,48.0,37.166904
18.0,0.0,49.0,1.1154003
0.0,18.0,49.0,1.1154003
18.0,0.0,50.0,42.310997
0.0,18.0,50.0,42.310997
18.0,0.0,51.0,52.392944
0.0,18.0,51.0,52.392944
18.0,0.0,52.0,-31.113457
0.0,18.0,52.0,-31.113457
18.0,0.0,53.0,8.742129
0.0,18.0,53.0,8.742129
18.0,0.0,54.0,11.953356
0.0,18.0,54.0,11.953356
18.0,0.0,55.0,18.981052
0.0,18.0,55.0,18.981052
18.0,0.0,56.0,64.50571
0.0,18.0,56.0,64.50571
18.0,0.0,57.0,5.564639
0.0,18.0,57.0,5.564639
18.0,0.0,58.0,31.180183
0.0,18.0,58.0,31.180183
18.0,0.0,59.0,43.063522
0.0,18.0,59.0,43.063522
18.0,0.0,60.0,-17.732365
0.0,18.0,60.0,-17.732365
18.0,0.0,61.0,10.423408
0.0,18.0,61.0,10.423408
18.0,0.0,62.0,20.660587
0.0,18.0,62.0,20.660587
18.0,0.0,63.0,22.894154
0.0,18.0,63.0,22.894154
18.0,0.0,64.0,-8.654045
0.0,18.0,64.0,-8.654045
18.0,0.0,65.0,19.779652
0.0,18.0,65.0,19.779652
18.0,0.0,66.0,-12.751016
0.0,18.0,66.0,-12.751016
