drug1,drug2,cell,Synergy_Smean
468,186,732,61.5885
186,600,732,45.508
600,186,732,45.508
186,322,732,29.141
322,186,732,29.141
186,313,732,75.998
313,186,732,75.998
186,27,732,36.1495
27,186,732,36.1495
186,319,732,70.0695
319,186,732,70.0695
186,399,732,63.1195
399,186,732,63.1195
186,182,732,44.2755
182,186,732,44.2755
186,268,732,52.4405
268,186,732,52.4405
186,328,732,46.4705
328,186,732,46.4705
186,449,732,66.5125
449,186,732,66.5125
186,41,732,55.258
41,186,732,55.258
186,207,732,70.753
207,186,732,70.753
186,666,732,116.0935
666,186,732,116.0935
186,76,732,82.664
76,186,732,82.664
186,578,732,32.668
578,186,732,32.668
186,163,732,92.0105
163,186,732,92.0105
186,492,732,34.8865
492,186,732,34.8865
186,445,732,75.419
445,186,732,75.419
186,155,732,49.3975
155,186,732,49.3975
186,573,732,50.551
573,186,732,50.551
186,43,732,52.667
43,186,732,52.667
186,30,732,56.5525
30,186,732,56.5525
186,217,732,59.813
217,186,732,59.813
186,390,732,81.5975
390,186,732,81.5975
186,229,732,47.607
229,186,732,47.607
186,290,732,60.661
290,186,732,60.661
27,399,732,-6.59
399,27,732,-6.59
319,24,732,0.881
24,319,732,0.881
319,322,732,23.546
322,319,732,23.546
319,313,732,38.4965
313,319,732,38.4965
319,27,732,-0.2185
27,319,732,-0.2185
319,399,732,20.67
399,319,732,20.67
319,268,732,-3.6615
268,319,732,-3.6615
319,328,732,31.224
328,319,732,31.224
319,449,732,3.5915
449,319,732,3.5915
319,41,732,-2.692
41,319,732,-2.692
319,207,732,44.877
207,319,732,44.877
319,666,732,56.0755
666,319,732,56.0755
319,76,732,32.3355
76,319,732,32.3355
319,578,732,22.5415
578,319,732,22.5415
319,163,732,25.883
163,319,732,25.883
319,492,732,13.259
492,319,732,13.259
319,155,732,2.5535
155,319,732,2.5535
319,573,732,17.338
573,319,732,17.338
319,43,732,-6.2585
43,319,732,-6.2585
319,30,732,0.0115
30,319,732,0.0115
319,217,732,7.1925
217,319,732,7.1925
319,390,732,38.087
390,319,732,38.087
319,229,732,7.9985
229,319,732,7.9985
319,290,732,29.1265
290,319,732,29.1265
182,24,732,-37.5545
24,182,732,-37.5545
182,468,732,18.395
468,182,732,18.395
182,600,732,17.202
600,182,732,17.202
182,322,732,-12.8845
322,182,732,-12.8845
182,313,732,22.4595
313,182,732,22.4595
182,27,732,-13.17
27,182,732,-13.17
182,319,732,2.7445
319,182,732,2.7445
182,399,732,-11.937
399,182,732,-11.937
182,268,732,4.052
268,182,732,4.052
182,328,732,7.3535
328,182,732,7.3535
182,449,732,-12.3525
449,182,732,-12.3525
182,41,732,5.201
41,182,732,5.201
182,207,732,22.107
207,182,732,22.107
182,666,732,56.802
666,182,732,56.802
182,76,732,12.2745
76,182,732,12.2745
182,578,732,15.6265
578,182,732,15.6265
182,163,732,47.226
163,182,732,47.226
182,492,732,-14.309
492,182,732,-14.309
182,155,732,-0.6645
155,182,732,-0.6645
182,573,732,-8.7005
573,182,732,-8.7005
182,43,732,4.6225
43,182,732,4.6225
182,30,732,4.0365
30,182,732,4.0365
182,217,732,-16.6335
217,182,732,-16.6335
182,390,732,12.0235
390,182,732,12.0235
182,229,732,7.306
229,182,732,7.306
182,290,732,-12.04
290,182,732,-12.04
65,24,732,-6.7115
24,65,732,-6.7115
65,468,732,5.805
468,65,732,5.805
65,600,732,26.272
600,65,732,26.272
65,322,732,27.0715
322,65,732,27.0715
65,313,732,56.3365
313,65,732,56.3365
65,186,732,65.489
186,65,732,65.489
65,27,732,17.533
27,65,732,17.533
65,319,732,32.033
319,65,732,32.033
65,399,732,0.699
399,65,732,0.699
65,182,732,18.002
182,65,732,18.002
65,268,732,3.8475
268,65,732,3.8475
65,328,732,2.111
328,65,732,2.111
65,449,732,-11.399
449,65,732,-11.399
65,41,732,11.4225
41,65,732,11.4225
65,207,732,46.446
207,65,732,46.446
65,666,732,69.446
666,65,732,69.446
65,424,732,3.265
424,65,732,3.265
65,76,732,46.9475
76,65,732,46.9475
65,578,732,23.7975
578,65,732,23.7975
65,163,732,40.943
163,65,732,40.943
65,492,732,14.604
492,65,732,14.604
65,445,732,46.6315
445,65,732,46.6315
65,155,732,-4.4175
155,65,732,-4.4175
65,573,732,-8.419
573,65,732,-8.419
65,43,732,21.226
43,65,732,21.226
65,30,732,15.4505
30,65,732,15.4505
65,71,732,23.5525
71,65,732,23.5525
65,217,732,29.207
217,65,732,29.207
65,390,732,25.2975
390,65,732,25.2975
65,229,732,-2.8015
229,65,732,-2.8015
65,290,732,24.9065
290,65,732,24.9065
65,456,732,-5.2105
456,65,732,-5.2105
268,24,732,-7.3805
24,268,732,-7.3805
268,27,732,-8.208
27,268,732,-8.208
268,399,732,4.07
399,268,732,4.07
268,41,732,-11.2825
41,268,732,-11.2825
268,666,732,34.55
666,268,732,34.55
268,76,732,2.8305
76,268,732,2.8305
268,578,732,13.445
578,268,732,13.445
268,163,732,-2.5145
163,268,732,-2.5145
268,155,732,-6.2495
155,268,732,-6.2495
268,43,732,3.155
43,268,732,3.155
268,390,732,6.7395
390,268,732,6.7395
192,548,732,-6.3445
548,192,732,-6.3445
192,24,732,-39.8575
24,192,732,-39.8575
192,600,732,-8.554
600,192,732,-8.554
192,313,732,15.54
313,192,732,15.54
192,186,732,32.841
186,192,732,32.841
192,27,732,-23.219
27,192,732,-23.219
192,319,732,4.2875
319,192,732,4.2875
192,399,732,-15.1195
399,192,732,-15.1195
192,182,732,-32.1865
182,192,732,-32.1865
192,65,732,-9.7875
65,192,732,-9.7875
192,328,732,4.618
328,192,732,4.618
192,449,732,-17.658
449,192,732,-17.658
192,41,732,-8.408
41,192,732,-8.408
192,666,732,28.7295
666,192,732,28.7295
192,424,732,-20.8885
424,192,732,-20.8885
192,76,732,19.2015
76,192,732,19.2015
192,578,732,8.6305
578,192,732,8.6305
192,353,732,-1.877
353,192,732,-1.877
192,163,732,7.4575
163,192,732,7.4575
192,492,732,-1.9035
492,192,732,-1.9035
192,31,732,10.6485
31,192,732,10.6485
192,445,732,32.857
445,192,732,32.857
192,155,732,-24.111
155,192,732,-24.111
192,573,732,-38.1665
573,192,732,-38.1665
192,43,732,-11.2765
43,192,732,-11.2765
192,390,732,1.902
390,192,732,1.902
192,229,732,-16.89
229,192,732,-16.89
192,456,732,-30.8145
456,192,732,-30.8145
328,24,732,-48.073
24,328,732,-48.073
328,313,732,52.9075
313,328,732,52.9075
328,27,732,4.1225
27,328,732,4.1225
328,399,732,6.3495
399,328,732,6.3495
328,449,732,18.258
449,328,732,18.258
328,41,732,11.757
41,328,732,11.757
328,666,732,82.204
666,328,732,82.204
328,76,732,31.6345
76,328,732,31.6345
328,578,732,22.7845
578,328,732,22.7845
328,163,732,47.598
163,328,732,47.598
328,492,732,1.471
492,328,732,1.471
328,155,732,-5.1125
155,328,732,-5.1125
328,573,732,-4.031
573,328,732,-4.031
328,43,732,2.9425
43,328,732,2.9425
328,390,732,26.1425
390,328,732,26.1425
328,229,732,11.8955
229,328,732,11.8955
449,24,732,-20.2275
24,449,732,-20.2275
449,322,732,19.77
322,449,732,19.77
449,27,732,-8.9705
27,449,732,-8.9705
449,399,732,-0.3095
399,449,732,-0.3095
449,268,732,-1.1355
268,449,732,-1.1355
449,41,732,2.7895
41,449,732,2.7895
449,666,732,70.102
666,449,732,70.102
449,76,732,35.6985
76,449,732,35.6985
449,578,732,21.146
578,449,732,21.146
449,163,732,-0.492
163,449,732,-0.492
449,155,732,0.2
155,449,732,0.2
449,43,732,-21.483
43,449,732,-21.483
449,217,732,9.6055
217,449,732,9.6055
449,390,732,29.7035
390,449,732,29.7035
449,229,732,-6.207
229,449,732,-6.207
449,290,732,-17.357
290,449,732,-17.357
41,27,732,0.503
27,41,732,0.503
41,399,732,-1.007
399,41,732,-1.007
41,76,732,40.257
76,41,732,40.257
207,24,732,8.7425
24,207,732,8.7425
207,313,732,59.5705
313,207,732,59.5705
207,27,732,39.437
27,207,732,39.437
207,399,732,18.015
399,207,732,18.015
207,449,732,18.4375
449,207,732,18.4375
207,41,732,13.568
41,207,732,13.568
207,666,732,71.3285
666,207,732,71.3285
207,76,732,40.547
76,207,732,40.547
207,578,732,47.1985
578,207,732,47.1985
207,163,732,61.8705
163,207,732,61.8705
207,492,732,13.118
492,207,732,13.118
207,155,732,22.384
155,207,732,22.384
207,573,732,1.793
573,207,732,1.793
207,43,732,35.8915
43,207,732,35.8915
207,390,732,53.366
390,207,732,53.366
207,229,732,18.601
229,207,732,18.601
666,24,732,40.181
24,666,732,40.181
666,27,732,43.0225
27,666,732,43.0225
666,399,732,57.715
399,666,732,57.715
666,41,732,52.706
41,666,732,52.706
666,76,732,79.3095
76,666,732,79.3095
666,578,732,62.6825
578,666,732,62.6825
666,163,732,70.873
163,666,732,70.873
666,155,732,56.671
155,666,732,56.671
666,43,732,61.147
43,666,732,61.147
666,217,732,64.0885
217,666,732,64.0885
666,390,732,84.4985
390,666,732,84.4985
666,290,732,64.182
290,666,732,64.182
424,24,732,-23.1585
24,424,732,-23.1585
424,468,732,12.328
468,424,732,12.328
424,600,732,-2.124
600,424,732,-2.124
424,322,732,8.8515
322,424,732,8.8515
424,313,732,18.3905
313,424,732,18.3905
424,186,732,43.228
186,424,732,43.228
424,27,732,-13.426
27,424,732,-13.426
424,319,732,6.17
319,424,732,6.17
424,399,732,-5.7605
399,424,732,-5.7605
424,182,732,-27.8465
182,424,732,-27.8465
424,268,732,-4.4405
268,424,732,-4.4405
424,328,732,16.927
328,424,732,16.927
424,449,732,-23.3535
449,424,732,-23.3535
424,41,732,-16.816
41,424,732,-16.816
424,207,732,29.4995
207,424,732,29.4995
424,666,732,38.5125
666,424,732,38.5125
424,76,732,22.65
76,424,732,22.65
424,578,732,0.491
578,424,732,0.491
424,163,732,5.3595
163,424,732,5.3595
424,492,732,-15.0235
492,424,732,-15.0235
424,445,732,27.6275
445,424,732,27.6275
424,155,732,-8.27
155,424,732,-8.27
424,573,732,-20.604
573,424,732,-20.604
424,43,732,-0.541
43,424,732,-0.541
424,30,732,-3.245
30,424,732,-3.245
424,71,732,15.8425
71,424,732,15.8425
424,217,732,-9.572
217,424,732,-9.572
424,390,732,28.311
390,424,732,28.311
424,229,732,-18.3935
229,424,732,-18.3935
424,290,732,7.8625
290,424,732,7.8625
76,27,732,8.053
27,76,732,8.053
76,399,732,23.3985
399,76,732,23.3985
578,24,732,-1.3505
24,578,732,-1.3505
578,27,732,13.5585
27,578,732,13.5585
578,399,732,12.1685
399,578,732,12.1685
578,41,732,32.283
41,578,732,32.283
578,76,732,46.849
76,578,732,46.849
578,155,732,23.736
155,578,732,23.736
578,43,732,25.222
43,578,732,25.222
578,390,732,51.028
390,578,732,51.028
353,24,732,-6.288
24,353,732,-6.288
353,468,732,26.3355
468,353,732,26.3355
353,600,732,5.648
600,353,732,5.648
353,322,732,15.6965
322,353,732,15.6965
353,313,732,16.9695
313,353,732,16.9695
353,186,732,62.0855
186,353,732,62.0855
353,27,732,-6.2875
27,353,732,-6.2875
353,319,732,21.354
319,353,732,21.354
353,399,732,-5.466
399,353,732,-5.466
353,182,732,7.4625
182,353,732,7.4625
353,65,732,12.122
65,353,732,12.122
353,268,732,15.6255
268,353,732,15.6255
353,328,732,-3.9295
328,353,732,-3.9295
353,449,732,-0.605
449,353,732,-0.605
353,41,732,12.3835
41,353,732,12.3835
353,207,732,44.181
207,353,732,44.181
353,666,732,46.0045
666,353,732,46.0045
353,424,732,10.4455
424,353,732,10.4455
353,76,732,27.4395
76,353,732,27.4395
353,578,732,38.828
578,353,732,38.828
353,163,732,34.048
163,353,732,34.048
353,492,732,17.9545
492,353,732,17.9545
353,445,732,42.898
445,353,732,42.898
353,155,732,5.3675
155,353,732,5.3675
353,573,732,-12.9725
573,353,732,-12.9725
353,43,732,-5.834
43,353,732,-5.834
353,30,732,13.4385
30,353,732,13.4385
353,71,732,13.6455
71,353,732,13.6455
353,217,732,16.725
217,353,732,16.725
353,390,732,25.0275
390,353,732,25.0275
353,229,732,6.217
229,353,732,6.217
353,290,732,15.577
290,353,732,15.577
353,456,732,-7.8385
456,353,732,-7.8385
163,24,732,9.1355
24,163,732,9.1355
163,27,732,18.8555
27,163,732,18.8555
163,399,732,24.6545
399,163,732,24.6545
163,41,732,8.299
41,163,732,8.299
163,76,732,45.409
76,163,732,45.409
163,578,732,55.3875
578,163,732,55.3875
163,155,732,15.221
155,163,732,15.221
163,43,732,30.86
43,163,732,30.86
163,390,732,57.905
390,163,732,57.905
492,24,732,1.7085
24,492,732,1.7085
492,322,732,-16.733
322,492,732,-16.733
492,27,732,-15.0385
27,492,732,-15.0385
492,399,732,8.605
399,492,732,8.605
492,268,732,6.157
268,492,732,6.157
492,449,732,-2.401
449,492,732,-2.401
492,41,732,4.2615
41,492,732,4.2615
492,666,732,63.6675
666,492,732,63.6675
492,76,732,13.9285
76,492,732,13.9285
492,578,732,17.1765
578,492,732,17.1765
492,163,732,42.76
163,492,732,42.76
492,155,732,11.542
155,492,732,11.542
492,43,732,-4.3095
43,492,732,-4.3095
492,217,732,-13.1625
217,492,732,-13.1625
492,390,732,29.732
390,492,732,29.732
492,229,732,-2.2205
229,492,732,-2.2205
492,290,732,9.5915
290,492,732,9.5915
31,24,732,-13.7215
24,31,732,-13.7215
31,468,732,53.9445
468,31,732,53.9445
31,600,732,24.442
600,31,732,24.442
31,322,732,36.693
322,31,732,36.693
31,313,732,57.939
313,31,732,57.939
31,186,732,83.13
186,31,732,83.13
31,27,732,9.4815
27,31,732,9.4815
31,319,732,31.7745
319,31,732,31.7745
31,399,732,28.809
399,31,732,28.809
31,182,732,25.316
182,31,732,25.316
31,65,732,51.6485
65,31,732,51.6485
31,268,732,28.832
268,31,732,28.832
31,328,732,38.046
328,31,732,38.046
31,449,732,33.3895
449,31,732,33.3895
31,41,732,36.9645
41,31,732,36.9645
31,207,732,67.3555
207,31,732,67.3555
31,666,732,84.715
666,31,732,84.715
31,424,732,17.7745
424,31,732,17.7745
31,76,732,52.807
76,31,732,52.807
31,578,732,49.2635
578,31,732,49.2635
31,353,732,16.1745
353,31,732,16.1745
31,163,732,35.233
163,31,732,35.233
31,492,732,34.4875
492,31,732,34.4875
31,445,732,77.038
445,31,732,77.038
31,155,732,17.8605
155,31,732,17.8605
31,573,732,22.4015
573,31,732,22.4015
31,43,732,31.727
43,31,732,31.727
31,30,732,16.8635
30,31,732,16.8635
31,71,732,36.268
71,31,732,36.268
31,217,732,33.7595
217,31,732,33.7595
31,390,732,30.959
390,31,732,30.959
31,229,732,19.556
229,31,732,19.556
31,290,732,36.146
290,31,732,36.146
31,456,732,5.805
456,31,732,5.805
445,24,732,8.9115
24,445,732,8.9115
445,468,732,58.6555
468,445,732,58.6555
445,600,732,27.044
600,445,732,27.044
445,322,732,35.8165
322,445,732,35.8165
445,313,732,65.0255
313,445,732,65.0255
445,27,732,37.5435
27,445,732,37.5435
445,319,732,47.34
319,445,732,47.34
445,399,732,19.4735
399,445,732,19.4735
445,182,732,32.642
182,445,732,32.642
445,268,732,31.954
268,445,732,31.954
445,328,732,37.8285
328,445,732,37.8285
445,449,732,36.784
449,445,732,36.784
445,41,732,42.1275
41,445,732,42.1275
445,207,732,48.737
207,445,732,48.737
445,666,732,93.8565
666,445,732,93.8565
445,76,732,59.699
76,445,732,59.699
445,578,732,46.838
578,445,732,46.838
445,163,732,71.6315
163,445,732,71.6315
445,492,732,39.855
492,445,732,39.855
445,155,732,19.9765
155,445,732,19.9765
445,573,732,28.395
573,445,732,28.395
445,43,732,33.0735
43,445,732,33.0735
445,30,732,44.468
30,445,732,44.468
445,217,732,42.1145
217,445,732,42.1145
445,390,732,47.48
390,445,732,47.48
445,229,732,31.289
229,445,732,31.289
445,290,732,45.8435
290,445,732,45.8435
155,27,732,-11.3405
27,155,732,-11.3405
155,399,732,-9.312
399,155,732,-9.312
155,41,732,8.3815
41,155,732,8.3815
155,76,732,14.3045
76,155,732,14.3045
573,24,732,-13.416
24,573,732,-13.416
573,322,732,-2.7085
322,573,732,-2.7085
573,313,732,14.2445
313,573,732,14.2445
573,27,732,-7.6915
27,573,732,-7.6915
573,399,732,-18.696
399,573,732,-18.696
573,268,732,-11.738
268,573,732,-11.738
573,449,732,-41.7195
449,573,732,-41.7195
573,41,732,-9.577
41,573,732,-9.577
573,666,732,65.297
666,573,732,65.297
573,76,732,20.707
76,573,732,20.707
573,578,732,10.244
578,573,732,10.244
573,163,732,-14.4295
163,573,732,-14.4295
573,492,732,1.386
492,573,732,1.386
573,155,732,-10.0685
155,573,732,-10.0685
573,43,732,-1.3915
43,573,732,-1.3915
573,217,732,-34.5465
217,573,732,-34.5465
573,390,732,10.8835
390,573,732,10.8835
573,229,732,1.423
229,573,732,1.423
573,290,732,-1.0775
290,573,732,-1.0775
144,548,732,-0.44
548,144,732,-0.44
144,24,732,-14.638
24,144,732,-14.638
144,468,732,12.566
468,144,732,12.566
144,600,732,-1.071
600,144,732,-1.071
144,322,732,20.047
322,144,732,20.047
144,313,732,40.827
313,144,732,40.827
144,186,732,50.1565
186,144,732,50.1565
144,27,732,-4.479
27,144,732,-4.479
144,319,732,14.7495
319,144,732,14.7495
144,399,732,-3.404
399,144,732,-3.404
144,182,732,-7.8505
182,144,732,-7.8505
144,65,732,-8.8345
65,144,732,-8.8345
144,268,732,3.654
268,144,732,3.654
144,192,732,-0.789
192,144,732,-0.789
144,328,732,17.171
328,144,732,17.171
144,449,732,4.46
449,144,732,4.46
144,41,732,1.291
41,144,732,1.291
144,207,732,42.111
207,144,732,42.111
144,666,732,62.0195
666,144,732,62.0195
144,424,732,-5.1945
424,144,732,-5.1945
144,76,732,39.7025
76,144,732,39.7025
144,578,732,37.5645
578,144,732,37.5645
144,353,732,13.9265
353,144,732,13.9265
144,163,732,44.669
163,144,732,44.669
144,492,732,8.888
492,144,732,8.888
144,31,732,40.844
31,144,732,40.844
144,445,732,39.433
445,144,732,39.433
144,155,732,-3.2065
155,144,732,-3.2065
144,573,732,-8.708
573,144,732,-8.708
144,43,732,20.556
43,144,732,20.556
144,30,732,-11.328
30,144,732,-11.328
144,71,732,25.6705
71,144,732,25.6705
144,217,732,-6.5345
217,144,732,-6.5345
144,390,732,36.2035
390,144,732,36.2035
144,229,732,-0.442
229,144,732,-0.442
144,290,732,8.705
290,144,732,8.705
144,410,732,29.231
410,144,732,29.231
144,456,732,-16.353
456,144,732,-16.353
43,27,732,-4.059
27,43,732,-4.059
43,399,732,-1.0175
399,43,732,-1.0175
43,41,732,14.495
41,43,732,14.495
43,76,732,34.55
76,43,732,34.55
43,155,732,12.1725
155,43,732,12.1725
43,390,732,35.443
390,43,732,35.443
30,24,732,-5.383
24,30,732,-5.383
30,313,732,33.1265
313,30,732,33.1265
30,27,732,10.13
27,30,732,10.13
30,399,732,5.9845
399,30,732,5.9845
30,449,732,-10.3275
449,30,732,-10.3275
30,41,732,-9.1795
41,30,732,-9.1795
30,666,732,41.1165
666,30,732,41.1165
30,76,732,20.353
76,30,732,20.353
30,578,732,34.7415
578,30,732,34.7415
30,163,732,13.761
163,30,732,13.761
30,492,732,12.912
492,30,732,12.912
30,155,732,-1.659
155,30,732,-1.659
30,573,732,3.1035
573,30,732,3.1035
30,43,732,9.5725
43,30,732,9.5725
30,390,732,8.727
390,30,732,8.727
30,229,732,0.024
229,30,732,0.024
71,24,732,15.4255
24,71,732,15.4255
71,600,732,22.055
600,71,732,22.055
71,313,732,32.6775
313,71,732,32.6775
71,186,732,52.7185
186,71,732,52.7185
71,27,732,-1.6565
27,71,732,-1.6565
71,319,732,15.355
319,71,732,15.355
71,399,732,3.7895
399,71,732,3.7895
71,182,732,-17.6755
182,71,732,-17.6755
71,449,732,25.199
449,71,732,25.199
71,41,732,14.634
41,71,732,14.634
71,666,732,76.5785
666,71,732,76.5785
71,76,732,37.882
76,71,732,37.882
71,578,732,24.8045
578,71,732,24.8045
71,163,732,51.8265
163,71,732,51.8265
71,492,732,9.0895
492,71,732,9.0895
71,445,732,40.692
445,71,732,40.692
71,155,732,3.191
155,71,732,3.191
71,573,732,-0.7245
573,71,732,-0.7245
71,43,732,19.37
43,71,732,19.37
71,390,732,42.8565
390,71,732,42.8565
71,229,732,4.1395
229,71,732,4.1395
217,24,732,-24.844
24,217,732,-24.844
217,27,732,-14.393
27,217,732,-14.393
217,399,732,-9.157
399,217,732,-9.157
217,41,732,-6.5215
41,217,732,-6.5215
217,76,732,29.3485
76,217,732,29.3485
217,578,732,31.136
578,217,732,31.136
217,163,732,20.844
163,217,732,20.844
217,155,732,-0.5105
155,217,732,-0.5105
217,43,732,4.662
43,217,732,4.662
217,390,732,5.369
390,217,732,5.369
390,27,732,16.7355
27,390,732,16.7355
390,399,732,19.5395
399,390,732,19.5395
390,41,732,28.871
41,390,732,28.871
390,76,732,56.376
76,390,732,56.376
390,155,732,4.65
155,390,732,4.65
229,24,732,-28.612
24,229,732,-28.612
229,322,732,20.6895
322,229,732,20.6895
229,27,732,2.5865
27,229,732,2.5865
229,399,732,2.486
399,229,732,2.486
229,268,732,0.0745
268,229,732,0.0745
229,41,732,-13.21
41,229,732,-13.21
229,666,732,37.2735
666,229,732,37.2735
229,76,732,13.703
76,229,732,13.703
229,578,732,10.977
578,229,732,10.977
229,163,732,27.052
163,229,732,27.052
229,155,732,-7.257
155,229,732,-7.257
229,43,732,-3.324
43,229,732,-3.324
229,217,732,1.37
217,229,732,1.37
229,390,732,35.101
390,229,732,35.101
229,290,732,-0.254
290,229,732,-0.254
290,24,732,-5.955
24,290,732,-5.955
290,27,732,8.224
27,290,732,8.224
290,399,732,7.7075
399,290,732,7.7075
290,41,732,11.131
41,290,732,11.131
290,76,732,-15.4385
76,290,732,-15.4385
290,578,732,33.913
578,290,732,33.913
290,163,732,20.6555
163,290,732,20.6555
290,155,732,-5.8255
155,290,732,-5.8255
290,43,732,12.64
43,290,732,12.64
290,390,732,42.221
390,290,732,42.221
410,548,732,25.7335
548,410,732,25.7335
410,24,732,30.992
24,410,732,30.992
410,468,732,46.021
468,410,732,46.021
410,600,732,-10.751
600,410,732,-10.751
410,322,732,24.764
322,410,732,24.764
410,313,732,36.8735
313,410,732,36.8735
410,186,732,53.731
186,410,732,53.731
410,27,732,31.577
27,410,732,31.577
410,319,732,51.296
319,410,732,51.296
410,399,732,38.854
399,410,732,38.854
410,182,732,19.3625
182,410,732,19.3625
410,65,732,47.885
65,410,732,47.885
410,268,732,29.3005
268,410,732,29.3005
410,192,732,22.6725
192,410,732,22.6725
410,328,732,32.7755
328,410,732,32.7755
410,449,732,27.3525
449,410,732,27.3525
410,41,732,21.193
41,410,732,21.193
410,207,732,64.2995
207,410,732,64.2995
410,666,732,90.3765
666,410,732,90.3765
410,424,732,15.6025
424,410,732,15.6025
410,76,732,73.6235
76,410,732,73.6235
410,578,732,29.6315
578,410,732,29.6315
410,353,732,33.503
353,410,732,33.503
410,163,732,64.2725
163,410,732,64.2725
410,492,732,22.928
492,410,732,22.928
410,31,732,25.8225
31,410,732,25.8225
410,445,732,50.9355
445,410,732,50.9355
410,155,732,50.645
155,410,732,50.645
410,573,732,12.445
573,410,732,12.445
410,43,732,33.957
43,410,732,33.957
410,30,732,38.5335
30,410,732,38.5335
410,71,732,33.2995
71,410,732,33.2995
410,217,732,13.7855
217,410,732,13.7855
410,390,732,48.3505
390,410,732,48.3505
410,229,732,39.062
229,410,732,39.062
410,290,732,56.245
290,410,732,56.245
410,456,732,5.368
456,410,732,5.368
456,24,732,-40.594
24,456,732,-40.594
456,468,732,4.2055
468,456,732,4.2055
456,600,732,-17.1475
600,456,732,-17.1475
456,322,732,7.0275
322,456,732,7.0275
456,313,732,21.0605
313,456,732,21.0605
456,186,732,42.214
186,456,732,42.214
456,27,732,-26.6975
27,456,732,-26.6975
456,319,732,-19.9905
319,456,732,-19.9905
456,399,732,-8.682
399,456,732,-8.682
456,182,732,-25.517
182,456,732,-25.517
456,268,732,-10.351
268,456,732,-10.351
456,328,732,4.695
328,456,732,4.695
456,449,732,-11.276
449,456,732,-11.276
456,41,732,-1.0185
41,456,732,-1.0185
456,207,732,5.752
207,456,732,5.752
456,666,732,27.341
666,456,732,27.341
456,424,732,-42.4495
424,456,732,-42.4495
456,76,732,13.3505
76,456,732,13.3505
456,578,732,7.6505
578,456,732,7.6505
456,163,732,4.456
163,456,732,4.456
456,492,732,-16.9395
492,456,732,-16.9395
456,445,732,25.116
445,456,732,25.116
456,155,732,-15.066
155,456,732,-15.066
456,573,732,-23.1435
573,456,732,-23.1435
456,43,732,-5.437
43,456,732,-5.437
456,30,732,-3.4245
30,456,732,-3.4245
456,71,732,-18.1325
71,456,732,-18.1325
456,217,732,-10.76
217,456,732,-10.76
456,390,732,5.0045
390,456,732,5.0045
456,229,732,-33.6015
229,456,732,-33.6015
456,290,732,0.0275
290,456,732,0.0275
644,30,733,3.912
30,644,733,3.912
186,49,733,4.889
49,186,733,4.889
30,398,733,3.791
398,30,733,3.791
272,529,733,-1.914
529,272,733,-1.914
64,468,733,37.6695
468,64,733,37.6695
612,272,733,-0.5265
272,612,733,-0.5265
353,179,733,2.6645
179,353,733,2.6645
641,529,733,1.937
529,641,733,1.937
218,529,733,32.3865
529,218,733,32.3865
335,590,733,-3.2345
590,335,733,-3.2345
186,179,733,8.8935
179,186,733,8.8935
241,618,733,-2.03
618,241,733,-2.03
590,241,733,-3.082
241,590,733,-3.082
241,599,733,-1.3125
599,241,733,-1.3125
647,218,733,13.2385
218,647,733,13.2385
589,218,733,14.193
218,589,733,14.193
529,468,733,4.5475
468,529,733,4.5475
590,618,733,-1.4015
618,590,733,-1.4015
353,519,733,4.8875
519,353,733,4.8875
243,618,733,22.3765
618,243,733,22.3765
599,618,733,-4.331
618,599,733,-4.331
71,274,733,-2.8765
274,71,733,-2.8765
218,179,733,36.936
179,218,733,36.936
644,49,733,0.596
49,644,733,0.596
30,179,733,5.1145
179,30,733,5.1145
398,179,733,-0.93
179,398,733,-0.93
519,641,733,-1.3965
641,519,733,-1.3965
243,590,733,28.85
590,243,733,28.85
272,599,733,-4.451
599,272,733,-4.451
599,179,733,3.343
179,599,733,3.343
49,468,733,21.217
468,49,733,21.217
322,529,733,4.6945
529,322,733,4.6945
272,218,733,10.8955
218,272,733,10.8955
612,589,733,2.7085
589,612,733,2.7085
71,218,733,18.177
218,71,733,18.177
519,590,733,2.4505
590,519,733,2.4505
519,241,733,3.609
241,519,733,3.609
241,398,733,-5.1365
398,241,733,-5.1365
335,49,733,-1.1355
49,335,733,-1.1355
335,618,733,-4.2825
618,335,733,-4.2825
612,335,733,1.079
335,612,733,1.079
64,186,733,12.9735
186,64,733,12.9735
71,179,733,-3.574
179,71,733,-3.574
335,599,733,-0.461
599,335,733,-0.461
274,618,733,0.1055
618,274,733,0.1055
64,207,733,-16.751
207,64,733,-16.751
335,243,733,25.4935
243,335,733,25.4935
64,30,733,-0.57
30,64,733,-0.57
322,398,733,-0.992
398,322,733,-0.992
217,64,733,-3.516
64,217,733,-3.516
612,186,733,15.6565
186,612,733,15.6565
186,529,733,1.3295
529,186,733,1.3295
71,599,733,-0.4415
599,71,733,-0.4415
353,243,733,33.1745
243,353,733,33.1745
644,519,733,20.643
519,644,733,20.643
589,590,733,0.664
590,589,733,0.664
644,217,733,0.695
217,644,733,0.695
599,398,733,0.741
398,599,733,0.741
243,398,733,25.7205
398,243,733,25.7205
353,641,733,-0.057
641,353,733,-0.057
612,327,733,33.8585
327,612,733,33.8585
612,207,733,4.4895
207,612,733,4.4895
612,218,733,4.443
218,612,733,4.443
353,599,733,2.96
599,353,733,2.96
241,30,733,-3.141
30,241,733,-3.141
335,641,733,-3.5765
641,335,733,-3.5765
